IdSucursal,DescripcionBandera,RazonSocial,Direccion,Localidad,Provincia,Latitud,Longitud,IdBandera,IdComercio
00000616,Supermercados Comodin,Alberdi S.A.,Avda. Presidente Peron Esq Antartida Argentina None,Libertador Gral. San Martin,AR-Y,-23.809406,-64.78730300000001,1,6
00000617,Supermercados Comodin,Alberdi S.A.,Avda. Carlos Undeano 981,San Salvador De Jujuy,AR-Y,-24.236789,-65.26349,1,6
00000618,Supermercados Comodin,Alberdi S.A.,Coronel Arias 450,Perico,AR-Y,-24.378393,-65.12076400000001,1,6
00000619,Supermercados Comodin,Alberdi S.A.,Pellegrini 953,Salta,AR-A,-24.80174,-65.416186,1,6
00000621,Maxi Comodin,Alberdi S.A.,Ruta Nac. 66 Km 5 1/2 None,Palpala,AR-Y,-24.246972,-65.23585600000001,2,6
00000622,Maxi Comodin,Alberdi S.A.,Avda. Corrientes 2380,San Salvador De Jujuy,AR-Y,-24.211767,-65.277658,2,6
00006221,Maxi Comodin,Alberdi S.A.,Arenales 270,San Ramon De La Nueva Oran,AR-A,-23.135733,-64.328187,2,6
00651328,Diarco,DIARCO,Calle 897 - 2400 0,S.F.Solano,AR-B,-34.7794752,-58.3155797,1,65
00651337,Diarco,DIARCO,Av. Boedo 452 0,Caba,AR-C,-34.5782542,-58.4603399,1,65
00651341,Diarco,DIARCO,Lavalle 520 0,Lujan,AR-B,-34.564550200000006,-59.1166217,1,65
00007112,Supermercados Cordiez,Cyre S.A.,Cenobio Soto 99,Villa Dolores,AR-X,-31.945415,-65.192428,1,7
00007113,Supermercados Cordiez,Cyre S.A.,Tomas Garzon 234,Pilar,AR-X,-31.681017,-63.88091,1,7
00007114,Supermercados Cordiez,Cyre S.A.,Belgrano 199,Villa Dolores,AR-X,-31.944647,-65.188052,1,7
00000712,Supermercados Cordiez,Cyre S.A.,Sarmiento 1096,Rio Segundo,AR-X,-31.651386,-63.910924,1,7
00007120,Supermercados Cordiez,Cyre S.A.,Av. Goycoechea Esq 9 De Julio None,Villa Allende,AR-X,-31.295597,-64.294248,1,7
00007122,Supermercados Cordiez,Cyre S.A.,Avenida Sabattini Esquina Villegas None,Cordoba,AR-X,-31.462198,-64.105638,1,7
00007126,Supermercados Cordiez,Cyre S.A.,Av. Colon 3265,Cordoba,AR-X,-31.401621,-64.223639,1,7
00007129,Supermercados Cordiez,Cyre S.A.,Rivadavia 160,Dean Funes,AR-X,-30.424783,-64.35127800000001,1,7
00000713,Supermercados Cordiez,Cyre S.A.,Diego Montoya 335,Las Varillas,AR-X,-31.872108,-62.725261,1,7
00007131,Supermercados Cordiez,Cyre S.A.,Agustin Garzon 4916,Cordoba,AR-X,-31.427771000000003,-64.123136,1,7
00007132,Supermercados Cordiez,Cyre S.A.,Libertad 441,Sta.Rosa Calamuchita,AR-X,-32.066495,-64.540024,1,7
00007133,Supermercados Cordiez,Cyre S.A.,Fragueiro 2415,Cordoba,AR-X,-31.387312,-64.184167,1,7
00007134,Supermercados Cordiez,Cyre S.A.,Av. Richieri 4200,Cordoba,AR-X,-31.459773,-64.168204,1,7
00007135,Supermercados Cordiez,Cyre S.A.,Av. Presidente Peron 149,Recreo,AR-K,-29.277527000000006,-65.060293,1,7
00007137,Supermercados Cordiez,Cyre S.A.,Corrientes Esq Juan Ibarra 98,Frias,AR-G,-28.639088,-65.133155,1,7
00007139,Supermercados Cordiez,Cyre S.A.,Rio Negro 249,La Falda,AR-X,-31.089486,-64.486559,1,7
00007140,Supermercados Cordiez,Cyre S.A.,Av. Velez Sarsfield 334,Cordoba,AR-X,-31.419003000000004,-64.188666,1,7
00007141,Supermercados Cordiez,Cyre S.A.,9 De Julio 889 Esq San Martin 889,Morteros,AR-X,-30.711216,-62.00629,1,7
00007142,Supermercados Cordiez,Cyre S.A.,San Martin 4480,Rio Ceballos,AR-X,-31.170089,-64.316653,1,7
00007143,Supermercados Cordiez,Cyre S.A.,Av. San Martin 1906,Carlos Paz,AR-X,-31.406365,-64.47640799999999,1,7
00007144,Supermercados Cordiez,Cyre S.A.,Donato Alvarez 8400,Cordoba,AR-X,-31.325218,-64.267581,1,7
00007145,Supermercados Cordiez,Cyre S.A.,Ruta 15 Esq 25 De Mayo None,Cura Brochero,AR-X,-31.70631,-65.020359,1,7
00007146,Supermercados Cordiez,Cyre S.A.,Av. San Martin 611,Mina Clavero,AR-X,-31.718774,-65.005083,1,7
00007147,Supermercados Cordiez,Cyre S.A.,Hipolito Yrigoyen 262,Capilla Del Monte,AR-X,-30.857497,-64.525162,1,7
00007148,Supermercados Cordiez,Cyre S.A.,Av. San Martin 1669,Unquillo,AR-X,-31.236851,-64.313564,1,7
00000715,Supermercados Cordiez,Cyre S.A.,Belgrano 1228,Villa Dolores,AR-X,-31.948391,-65.174243,1,7
00007150,Supermercados Cordiez,Cyre S.A.,25 De Mayo Esq. Lopez Y Planes None,La Cumbre,AR-X,-30.982788,-64.491956,1,7
00007153,Supermercados Cordiez,Cyre S.A.,Hipólito Irigoyen Esq. Córdoba 593,Rio Segundo,AR-X,-31.65476,-63.912218,1,7
00000717,Supermercados Cordiez,Cyre S.A.,Av. Sabattini 4417,Cordoba,AR-X,-31.436163,-64.129571,1,7
00000718,Supermercados Cordiez,Cyre S.A.,Av. Fuerza Aerea 1902,Cordoba,AR-X,-31.430344,-64.21490899999999,1,7
00072801,Abastecimiento Mercamax,Cyre S.A.,Av. Vucetich 6714,Cordoba,AR-X,-31.465265,-64.093979,2,7
00072802,Abastecimiento Mercamax,Cyre S.A.,San Juan 760,Villa Del Rosario,AR-X,-31.557592,-63.536742,2,7
00072803,Abastecimiento Mercamax,Cyre S.A.,Agustin Garzon Esq. Centro America None,Cordoba,AR-X,-31.424414,-64.15938299999999,2,7
00072804,Abastecimiento Mercamax,Cyre S.A.,Av. De Mayo 1225,Cordoba,AR-X,-31.475606,-64.22125799999999,2,7
00072805,Abastecimiento Mercamax,Cyre S.A.,Av. Dr. Miguel Juárez 592,Jesus Maria,AR-X,-30.980934,-64.10463399999999,2,7
00072806,Abastecimiento Mercamax,Cyre S.A.,Ruta 9 Km 9 None,Cordoba,AR-X,-31.312421,-64.17662800000001,2,7
00072807,Abastecimiento Mercamax,Cyre S.A.,Coornelio Saavedra 2990,Cordoba,AR-X,-31.378481,-64.196087,2,7
00072808,Abastecimiento Mercamax,Cyre S.A.,Aaron Castellanos 1955,Cordoba,AR-X,-31.432482,-64.23448,2,7
00000811,Mariano Max,Mariano S.A.,Av. 11 De Septiembre 2765,Cordoba,AR-X,-31.44329500000001,-64.148264,1,8
00000812,Mariano Max,Mariano S.A.,Av. Arturo Capdevila 1831,Cordoba,AR-X,-31.379569,-64.14765200000001,1,8
00000813,Mariano Max,Mariano S.A.,Carlos Gimenez 35,Cordoba,AR-X,-31.365896000000006,-64.16644000000001,1,8
00000814,Mariano Max,Mariano S.A.,Italia 363,Jesus Maria,AR-X,-30.978745,-64.092456,1,8
00000815,Mariano Max,Mariano S.A.,Av. Santa Ana 3551,Cordoba,AR-X,-31.412738,-64.23076800000001,1,8
00000816,Mariano Max,Mariano S.A.,Av. Mitre  Esquina José Hernández 0,Cruz Del Eje,AR-X,-30.724778000000004,-64.80168,1,8
00000817,Mariano Max,Mariano S.A.,Av. Vélez Sársfield 4051,Cordoba,AR-X,-31.457372,-64.200399,1,8
00000818,Mariano Max,Mariano S.A.,Ruta Nac Nº 38 Esquina Calle Las Sierras 0,Valle Hermoso,AR-X,-31.108277,-64.484196,1,8
00000819,Mariano Max,Mariano S.A.,Ruta Nac. Nº 9 Esquina Calle Corrientes 0,Jesus Maria,AR-X,-30.977255,-64.084407,1,8
00009110,Vea,Jumbo Retail Argentina S.A.,Larrea 833,Ciudad Autonoma Buenos Aires,AR-C,-34.5985,-58.4032,1,9
00091110,Vea,Jumbo Retail Argentina S.A.,Avenida Reyes Catolicos 1480,Salta,AR-A,-24.7581,-65.3986,1,9
00091113,Vea,Jumbo Retail Argentina S.A.,Granderos 200,Rio Cuarto,AR-X,-33.116,-64.3509,1,9
00091114,Vea,Jumbo Retail Argentina S.A.,Juan B. Justo 3900,Cordoba,AR-X,-31.3796,-64.1756,1,9
00091119,Vea,Jumbo Retail Argentina S.A.,Araoz 265,Ciudad Autonoma Buenos Aires,AR-C,-34.6148,-58.4349,1,9
00091122,Vea,Jumbo Retail Argentina S.A.,Capitan Maetinez 1356,Bahia Blanca,AR-B,-38.7301,-62.2502,1,9
00091125,Vea,Jumbo Retail Argentina S.A.,Av. Sarmiento Domiengo Faustino 750,San Miguel De Tucuman,AR-T,-26.8255,-65.2168,1,9
00091127,Vea,Jumbo Retail Argentina S.A.,Casanova Eliseo 472,Bahia Blanca,AR-B,-38.7081,-62.2686,1,9
00009113,Vea,Jumbo Retail Argentina S.A.,Av. Rivadavia Esq. Ejercito Argentino 0,Santiago Del Estero,AR-G,-27.7786,-64.2578,1,9
00091134,Vea,Jumbo Retail Argentina S.A.,Avenida Roca Pres Gral Julio Argentino 759,San Miguel De Tucuman,AR-T,-26.8398,-65.2228,1,9
00091140,Vea,Jumbo Retail Argentina S.A.,20 De Febrero Esq. Guemes 0,Oran,AR-A,-23.1308,-64.3261,1,9
00091150,Vea,Jumbo Retail Argentina S.A.,Avenida Peron Presidente Juan Domingo 23740,San Antonio De Padua,AR-B,-34.6657,-58.6971,1,9
00091153,Vea,Jumbo Retail Argentina S.A.,Avenida Rivadavia 17552,Moron,AR-B,-34.6488,-58.6126,1,9
00091155,Vea,Jumbo Retail Argentina S.A.,Avenida Zeballos Dr. Estanislao 3154,Castelar,AR-B,-34.6561,-58.6519,1,9
00091158,Vea,Jumbo Retail Argentina S.A.,Suipacha 645,Merlo,AR-B,-34.6667,-58.7279,1,9
00091159,Vea,Jumbo Retail Argentina S.A.,Avenida Del Libertador 28,Merlo,AR-B,-34.6733,-58.7246,1,9
00091160,Vea,Jumbo Retail Argentina S.A.,Avenida Del Libertad 552,Moreno,AR-B,-34.6435,-58.7905,1,9
00091162,Vea,Jumbo Retail Argentina S.A.,25 De Mayo 260,Lujan,AR-B,-34.5623,-59.1199,1,9
00091164,Vea,Jumbo Retail Argentina S.A.,Camino De Cintura Gobernador Vergara 3275,Hurlingham,AR-B,-34.6031,-58.6354,1,9
00091165,Vea,Jumbo Retail Argentina S.A.,Avenida 29 399,Mercedes,AR-B,-34.6533,-59.4327,1,9
00091170,Vea,Jumbo Retail Argentina S.A.,Avenida San Martin Sur Gral Jose De 698,Godoy Cruz,AR-M,-32.9174,-68.8461,1,9
00091171,Vea,Jumbo Retail Argentina S.A.,Sarmiento Domindo Faustino 998,Godoy Cruz,AR-M,-32.9393,-68.8347,1,9
00091172,Vea,Jumbo Retail Argentina S.A.,Godoy Cruz Dr. Tomas 3825,Villa Nueva De Guaymallen,AR-M,-32.8942,-68.789,1,9
00091173,Vea,Jumbo Retail Argentina S.A.,Ignacio Molina 325,Villa Nueva De Guaymallen,AR-M,-32.9039,-68.8034,1,9
00091174,Vea,Jumbo Retail Argentina S.A.,Paso De Los Andes 850,Godoy Cruz,AR-M,-32.8897,-68.859,1,9
00091175,Vea,Jumbo Retail Argentina S.A.,America 2780,Godoy Cruz,AR-M,-32.9127,-68.8762,1,9
00091176,Vea,Jumbo Retail Argentina S.A.,Perito Moreno 1481,Godoy Cruz,AR-M,-32.9414,-68.8483,1,9
00091179,Vea,Jumbo Retail Argentina S.A.,San Miguel 1650,Las Heras,AR-M,-32.8512,-68.8412,1,9
00091180,Vea,Jumbo Retail Argentina S.A.,Santiago Del Estero Provincia De 25,Mendoza,AR-M,-32.8707,-68.8337,1,9
00091181,Vea,Jumbo Retail Argentina S.A.,Godoy Cruz 1105,Villa Nueva De Guaymallen,AR-M,-32.8893,-68.8182,1,9
00091182,Vea,Jumbo Retail Argentina S.A.,9 De Julio 100,Mendoza,AR-M,-33.0818,-68.4722,1,9
00091183,Vea,Jumbo Retail Argentina S.A.,Perrupato 356,Mendoza,AR-M,-33.0863,-68.4807,1,9
00091184,Vea,Jumbo Retail Argentina S.A.,Lavalle 942,Barrio Rivadavia,AR-M,-33.0708,-68.4729,1,9
00091185,Vea,Jumbo Retail Argentina S.A.,San Martin 1211,Tunuyan,AR-M,-33.0325,-68.8777,1,9
00091187,Vea,Jumbo Retail Argentina S.A.,Vasquez Padre 328,Maipu,AR-M,-32.9824,-68.7883,1,9
00091188,Vea,Jumbo Retail Argentina S.A.,Paso De Los Andes 82,Mendoza,AR-M,-32.8997,-68.8598,1,9
00091189,Vea,Jumbo Retail Argentina S.A.,Acceso Este 3280,Villa Nueva De Guaymallen,AR-M,-32.9018,-68.7971,1,9
00009119,Vea,Jumbo Retail Argentina S.A.,Bulnes 1048,Ciudad Autonoma Buenos Aires,AR-C,-34.5992,-58.4199,1,9
00091190,Vea,Jumbo Retail Argentina S.A.,Moyano Lisandro 302,Las Heras,AR-M,-32.8628,-68.8222,1,9
00091191,Vea,Jumbo Retail Argentina S.A.,Av. Yrigoyen Presindente 875,San Rafael,AR-M,-34.6128,-68.3403,1,9
00091192,Vea,Jumbo Retail Argentina S.A.,R. Panamericana 2675,Mendoza,AR-M,-32.9557,-68.8577,1,9
00091193,Vea,Jumbo Retail Argentina S.A.,Av. Del Libertador 2359,San Juan,AR-J,-31.5278,-68.5671,1,9
00091194,Vea,Jumbo Retail Argentina S.A.,25 De Mayo Y Jujuy 0,San Juan,AR-J,-31.5309,-68.521,1,9
00091195,Vea,Jumbo Retail Argentina S.A.,Avenida Alvear Presidente Marcelo Torcuato De 350,Rio Cuarto,AR-X,-33.1105,-64.3401,1,9
00091196,Vea,Jumbo Retail Argentina S.A.,Matienzo Benjamin 936,Villa Nueva De Guaymallen,AR-M,-32.8884,-68.8252,1,9
00009120,Vea,Jumbo Retail Argentina S.A.,Avenida Yrigoyen Presidente Hipolito 4174,Lanus,AR-B,-34.7031,-58.3939,1,9
00091220,Vea,Jumbo Retail Argentina S.A.,San Martin 880,Lujan De Cuyo,AR-M,-33.0359,-68.87899999999999,1,9
00091232,Vea,Jumbo Retail Argentina S.A.,Boulevard Velez Sarsfield 411,Villa Maria,AR-X,-32.4086,-63.2565,1,9
00091234,Vea,Jumbo Retail Argentina S.A.,Avenida Mitre Bartolome 4650,Caseros,AR-B,-34.6106,-58.5608,1,9
00009124,Vea,Jumbo Retail Argentina S.A.,Av. Santa Fe 2653,Ciudad Autonoma Buenos Aires,AR-C,-34.5936,-58.4047,1,9
00091240,Vea,Jumbo Retail Argentina S.A.,Avenida Independencia 4221,Ciudad Autonoma Buenos Aires,AR-C,-34.6216,-58.4278,1,9
00091241,Vea,Jumbo Retail Argentina S.A.,Edison Thomas Alva 1118,Mar Del Plata,AR-B,-38.0469,-57.5535,1,9
00091242,Vea,Jumbo Retail Argentina S.A.,Avenida Castillo Pres Ramon 254,Villa Dolores,AR-K,-28.448,-65.7187,1,9
00091243,Vea,Jumbo Retail Argentina S.A.,Avenida Belgrano Manuel 960,San Fdo Del Valle De Catamarca,AR-K,-28.4603,-65.7728,1,9
00009132,Vea,Jumbo Retail Argentina S.A.,Buchardo 1654,Cordoba,AR-X,-31.4034,-64.1655,1,9
00009136,Vea,Jumbo Retail Argentina S.A.,45 377,La Plata,AR-B,-34.9068,-57.9506,1,9
00091398,Vea,Jumbo Retail Argentina S.A.,Bandera De Los Andes 10008,Rodeo De La Cruz,AR-M,-32.9062,-68.7829,1,9
00091399,Vea,Jumbo Retail Argentina S.A.,Tropero Sosa 15,Mendoza,AR-M,-33.0865,-68.4619,1,9
00009140,Vea,Jumbo Retail Argentina S.A.,Mitre 549 0,Salta,AR-A,-24.7846,-65.4099,1,9
00091400,Vea,Jumbo Retail Argentina S.A.,Pedro Vargas 355,Villa Nueva De Guaymallen,AR-M,-32.9029,-68.8329,1,9
00091401,Vea,Jumbo Retail Argentina S.A.,Urquiza 3620,Maipu,AR-M,-32.9122,-68.7858,1,9
00091402,Vea,Jumbo Retail Argentina S.A.,Patricias Mendocinas 1730,Mendoza,AR-M,-32.8821,-68.8415,1,9
00091408,Vea,Jumbo Retail Argentina S.A.,Salta Norte 1048,San Juan,AR-J,-31.5235,-68.5365,1,9
00091410,Vea,Jumbo Retail Argentina S.A.,General Acha 1482,San Juan,AR-J,-31.5172,-68.5259,1,9
00091413,Vea,Jumbo Retail Argentina S.A.,Av. Ignacio De La Roza 1946,San Juan,AR-J,-31.5389,-68.5556,1,9
00091414,Vea,Jumbo Retail Argentina S.A.,Avenida Albarracin De Sarmiento Norte Paula 420,San Juan,AR-J,-31.5358,-68.5144,1,9
00091415,Vea,Jumbo Retail Argentina S.A.,Diagonal Sarmiento Y Rivadavia Caucete 0,San Juan,AR-J,-31.5358,-68.5142,1,9
00091417,Vea,Jumbo Retail Argentina S.A.,General Acha 130,San Juan,AR-J,-31.5357,-68.5244,1,9
00091423,Vea,Jumbo Retail Argentina S.A.,Avenida Mitre 679,Villa Mercedes,AR-D,-33.6806,-65.464,1,9
00091430,Vea,Jumbo Retail Argentina S.A.,Ruta Nacional 9 0,Funes,AR-S,-32.9223,-60.8034,1,9
00091432,Vea,Jumbo Retail Argentina S.A.,San Jeronimo 2830,Cordoba,AR-X,-31.4235,-64.1472,1,9
00091433,Vea,Jumbo Retail Argentina S.A.,Brentana Padre Jose Maria 370,Cipolletti,AR-R,-38.9387,-67.98899999999999,1,9
00091434,Vea,Jumbo Retail Argentina S.A.,Avenida Olmos Emilio F 78,Cordoba,AR-X,-31.4279,-64.1833,1,9
00091437,Vea,Jumbo Retail Argentina S.A.,Avenida Fuerza Aerea Argentina 2080,Cordoba,AR-X,-31.4303,-64.219,1,9
00091440,Vea,Jumbo Retail Argentina S.A.,Boulevard Chacabuco 199,Cordoba,AR-X,-31.4225,-64.1823,1,9
00091453,Vea,Jumbo Retail Argentina S.A.,Avenida Sabattini Dr Amadeo 2180,Cordoba,AR-X,-31.4333,-64.1568,1,9
00091455,Vea,Jumbo Retail Argentina S.A.,Avenida Colon Esquina P. Zanni 0,Cordoba,AR-X,-31.4054,-64.2119,1,9
00091464,Vea,Jumbo Retail Argentina S.A.,Avenida 25 De Mayo 2127,San Francisco,AR-X,-31.4288,-62.0894,1,9
00091466,Vea,Jumbo Retail Argentina S.A.,Avenida Armada Argentina 334,Cordoba,AR-X,-31.4536,-64.2062,1,9
00091472,Vea,Jumbo Retail Argentina S.A.,Avenida Ciudad De Valparaiso 2048,Cordoba,AR-X,-31.445,-64.1868,1,9
00091473,Vea,Jumbo Retail Argentina S.A.,Avenida 24 De Septiembre 1330,Cordoba,AR-X,-31.4137,-64.1656,1,9
00091475,Vea,Jumbo Retail Argentina S.A.,Avenida Nuñez Rafael 5557,Cordoba,AR-X,-31.3527,-64.2462,1,9
00091476,Vea,Jumbo Retail Argentina S.A.,Avenida Colon 461,Cordoba,AR-X,-31.4116,-64.1893,1,9
00091478,Vea,Jumbo Retail Argentina S.A.,Boulevard Colon 850,Bell Ville,AR-X,-32.619,-62.6938,1,9
00091479,Vea,Jumbo Retail Argentina S.A.,Avenida Sabattini Dr Amadeo 2136,Rio Cuarto,AR-X,-33.1383,-64.3538,1,9
00091485,Vea,Jumbo Retail Argentina S.A.,Moyano Saul 200,Cordoba,AR-X,-31.3451,-64.3388,1,9
00091503,Vea,Jumbo Retail Argentina S.A.,Boulevard Lardizabal Ignacio Maria 900,Marcos Juarez,AR-X,-32.6981,-62.1046,1,9
00091505,Vea,Jumbo Retail Argentina S.A.,Avenida Guemes Gral Martin Miguel De 856,San Fdo Del Valle De Catamarca,AR-K,-28.4757,-65.7745,1,9
00009151,Vea,Jumbo Retail Argentina S.A.,Av. 59 Esq. Calle 38 1660,Necochea,AR-B,-38.5611,-58.7305,1,9
00009152,Vea,Jumbo Retail Argentina S.A.,Calle 3 3189,San Clemente Del Tuyu,AR-B,-36.3588,-56.7186,1,9
00091544,Vea,Jumbo Retail Argentina S.A.,Av. Libertador General San Martín 4795,San Juan,AR-J,-31.5292,-68.5877,1,9
00091545,Vea,Jumbo Retail Argentina S.A.,Liniers Santiago De 235,Tupungato,AR-M,-33.3636,-69.1436,1,9
00091546,Vea,Jumbo Retail Argentina S.A.,Cerro Siete Colores 2496,Mendoza,AR-M,-32.876,-68.8836,1,9
00091548,Vea,Jumbo Retail Argentina S.A.,Bosco San Juan 462,Eugenio Bustos,AR-M,-33.7763,-69.062,1,9
00091550,Vea,Jumbo Retail Argentina S.A.,Av. Felipe Figueroa Esq. Juan De Sosa Y Leon 0,San Fdo Del Valle De Catamarca,AR-K,-28.465,-65.8012,1,9
00091551,Vea,Jumbo Retail Argentina S.A.,Av. Francisco De Aguirre Y Av. Ejército Del Norte 0,San Miguel De Tucuman,AR-T,-26.7896,-65.2226,1,9
00009156,Vea,Jumbo Retail Argentina S.A.,Avenida Luro Pedro 3901,Mar Del Plata,AR-B,-37.9922,-57.5587,1,9
00091584,Vea,Jumbo Retail Argentina S.A.,Av. Mitre Y Patricias Mendocinas 0,San Rafael,AR-M,-34.6205,-68.3171,1,9
00000916,Vea,Jumbo Retail Argentina S.A.,Avenida Alberdi Juan Bautista 1363,Ciudad Autonoma Buenos Aires,AR-C,-34.6248,-58.4493,1,9
00091631,Vea,Jumbo Retail Argentina S.A.,Balcarce Entre Ituzaingo Y M. Porta 0,San Pedro,AR-B,-33.6778,-59.6685,1,9
00091633,Vea,Jumbo Retail Argentina S.A.,Calle 525 1316,La Plata,AR-B,-34.8955,-57.9801,1,9
00091636,Vea,Jumbo Retail Argentina S.A.,Calle 13 1936,La Plata,AR-B,-34.9362,-57.9344,1,9
00091638,Vea,Jumbo Retail Argentina S.A.,Calle 19 143,La Plata,AR-B,-34.9103,-57.9829,1,9
00009164,Vea,Jumbo Retail Argentina S.A.,Esteco Y Rioja 0,Salta,AR-A,-24.7981,-65.4168,1,9
00091640,Vea,Jumbo Retail Argentina S.A.,Calle 47 Noreste 0,La Plata,AR-B,-34.9168,-57.9562,1,9
00091645,Vea,Jumbo Retail Argentina S.A.,Av. Dr. Joaquín Carillo Esq. Dr. Vidal 0,San Salvador De Jujuy,AR-Y,-24.1872,-65.3204,1,9
00091646,Vea,Jumbo Retail Argentina S.A.,Guemes Gral Martin Miguel De 955,San Salvador De Jujuy,AR-Y,-24.1829,-65.3063,1,9
00091655,Vea,Jumbo Retail Argentina S.A.,"Avenida Houssay Dr Bernardo, Esq. Colectora 0",Salta,AR-A,-24.7298,-65.4127,1,9
00091656,Vea,Jumbo Retail Argentina S.A.,Av. Ex Combatientes De Malvinas 3900,Salta,AR-A,-24.8414,-65.4331,1,9
00091657,Vea,Jumbo Retail Argentina S.A.,Avenida Sarmiento Y O´Higgins 0,Salta,AR-A,-24.7767,-65.4148,1,9
00091658,Vea,Jumbo Retail Argentina S.A.,Florida 50,Salta,AR-A,-24.7903,-65.4118,1,9
00091659,Vea,Jumbo Retail Argentina S.A.,Cordoba Provincia De 649,San Miguel De Tucuman,AR-T,-26.8306,-65.2177,1,9
00091660,Vea,Jumbo Retail Argentina S.A.,Avenida Alem Leandro Niceforo 240,San Miguel De Tucuman,AR-T,-26.8328,-65.2282,1,9
00091665,Vea,Jumbo Retail Argentina S.A.,Manzanares Sold 3953,Ciudad Autonoma Buenos Aires,AR-C,-34.5545,-58.4835,1,9
00091668,Vea,Jumbo Retail Argentina S.A.,Pueblos Originarios 351,Rojas,AR-B,-34.1961,-60.7339,1,9
00091669,Vea,Jumbo Retail Argentina S.A.,Merced 1183,Pergamino,AR-B,-33.8988,-60.5763,1,9
00091674,Vea,Jumbo Retail Argentina S.A.,Avenida Alberdi Juan Bautista 528,Resistencia,AR-H,-27.4551,-58.9913,1,9
00091677,Vea,Jumbo Retail Argentina S.A.,Ministro Soho 2936,Saladillo,AR-B,-35.6388,-59.7762,1,9
00091685,Vea,Jumbo Retail Argentina S.A.,Av. 9 De Julio E/ Mendoza Y Chaco 0,Chajari,AR-E,-30.7625,-57.9939,1,9
00091686,Vea,Jumbo Retail Argentina S.A.,San Martín Entre Parana Y Gualeguay 0,Gualeguaychu,AR-E,-33.0106,-58.5279,1,9
00091688,Vea,Jumbo Retail Argentina S.A.,Belgrano Gral Manuel 799,Goya,AR-W,-29.137,-59.2646,1,9
00091690,Vea,Jumbo Retail Argentina S.A.,Avenida Acuña Modesto 50,Rio Tercero,AR-X,-32.174,-64.1094,1,9
00091691,Vea,Jumbo Retail Argentina S.A.,Mitre Y Reguera 0,Paso De Los Libres,AR-W,-29.7058,-57.0975,1,9
00091692,Vea,Jumbo Retail Argentina S.A.,Avenida Yrigoyen Presidente Hipolito 3043,Lanus,AR-B,-34.6914,-58.3914,1,9
00091696,Vea,Jumbo Retail Argentina S.A.,Avenida San Juan 2862,Ciudad Autonoma Buenos Aires,AR-C,-34.6245,-58.4066,1,9
00091697,Vea,Jumbo Retail Argentina S.A.,La Rioja S/N Entre J.M. Paz Y Bs As 0,General Pacheco,AR-B,-34.4566,-58.6259,1,9
00091698,Vea,Jumbo Retail Argentina S.A.,Boulevard Buenos Aires 1136,Monte Grande,AR-B,-34.8121,-58.4511,1,9
00009170,Vea,Jumbo Retail Argentina S.A.,Av. Aconquija Y L.L. De La Vega 0,Yerba Buena,AR-T,-26.8149,-65.2825,1,9
00091700,Vea,Jumbo Retail Argentina S.A.,Avenida Cordoba 6103,Ciudad Autonoma Buenos Aires,AR-C,-34.5836,-58.4486,1,9
00091702,Vea,Jumbo Retail Argentina S.A.,Albertini Pbto Jose 9,Lobos,AR-B,-35.1863,-59.0979,1,9
00091703,Vea,Jumbo Retail Argentina S.A.,Azcuenaga 738,Cañuelas,AR-B,-35.0502,-58.7561,1,9
00091704,Vea,Jumbo Retail Argentina S.A.,Calle 1810 124,Tres Arroyos,AR-B,-38.3773,-60.2727,1,9
00091705,Vea,Jumbo Retail Argentina S.A.,Avenida Alem Leandro Niceforo 678,La Rioja,AR-F,-29.4018,-66.8531,1,9
00091706,Vea,Jumbo Retail Argentina S.A.,Belgrano Dr Manuel 372,Puerto Madryn,AR-U,-42.7683,-65.039,1,9
00091708,Vea,Jumbo Retail Argentina S.A.,Laprida Y Artigas 6811,La Rioja,AR-F,-29.4295,-66.8541,1,9
00009171,Vea,Jumbo Retail Argentina S.A.,Av. Brigado Teran 200 L.S. 1 0,San Miguel De Tucuman,AR-T,-26.8373,-65.21,1,9
00091711,Vea,Jumbo Retail Argentina S.A.,Alem Leandro Niceforo 447,Tandil,AR-B,-37.327,-59.1326,1,9
00009172,Vea,Jumbo Retail Argentina S.A.,Av. De Las Américas Esq. Belgrano 0,San Miguel De Tucuman,AR-T,-26.8094,-65.2479,1,9
00091727,Vea,Jumbo Retail Argentina S.A.,Colón Y Roca 650,San Miguel De Tucuman,AR-T,-26.8346,-65.2346,1,9
00091728,Vea,Jumbo Retail Argentina S.A.,Av. Leandro Alem 618,Tafi Viejo,AR-T,-26.7299,-65.2614,1,9
00091729,Vea,Jumbo Retail Argentina S.A.,Entre Rios 393,Ledesma,AR-Y,-23.8137,-64.7934,1,9
00009173,Vea,Jumbo Retail Argentina S.A.,Avenida Mate De Luna Fernando 2852,San Miguel De Tucuman,AR-T,-26.8234,-65.2404,1,9
00091730,Vea,Jumbo Retail Argentina S.A.,25 De Mayo Y Chacabuco 0,Santiago Del Estero,AR-G,-27.7298,-64.2436,1,9
00091731,Vea,Jumbo Retail Argentina S.A.,Ituzaingó N° 374/376 374,Salta,AR-A,-24.7939,-65.4142,1,9
00091741,Vea,Jumbo Retail Argentina S.A.,Herrera 803,Ciudad Autonoma Buenos Aires,AR-C,-34.6382,-58.3788,1,9
00091752,Vea,Jumbo Retail Argentina S.A.,Ruta N° 7 Y Av. Perón 0,Trelew,AR-U,-43.2648,-65.2797,1,9
